Source:_Reference_(distributed)	Unnamed:_1	Unnamed:_2	Unnamed:_3
EU	Li-Ion_BESS	5	0.0
EU	Li-Ion_BESS	6	0.0
EU	Li-Ion_BESS	7	0.0
France	HydroPumpStorage	1	184296.0
France	HydroPumpStorage	2	184296.0
France	HydroPumpStorage	3	184296.0
France	HydroPumpStorage	4	184296.0
France	HydroPumpStorage	5	184296.0
France	HydroPumpStorage	6	184296.0
France	HydroPumpStorage	7	184296.0
France	Li-Ion_BESS	1	0.0
France	Li-Ion_BESS	2	0.0
France	Li-Ion_BESS	3	0.0
France	Li-Ion_BESS	4	0.0
France	Li-Ion_BESS	5	0.0
France	Li-Ion_BESS	6	0.0
France	Li-Ion_BESS	7	0.0
Portugal	HydroPumpStorage	1	107254.08
Portugal	HydroPumpStorage	2	107254.08
Portugal	HydroPumpStorage	3	107254.08
Portugal	HydroPumpStorage	4	107254.08
Portugal	HydroPumpStorage	5	107254.08
Portugal	HydroPumpStorage	6	107254.08
Portugal	HydroPumpStorage	7	107254.08
Portugal	Li-Ion_BESS	1	0.0
Portugal	Li-Ion_BESS	2	0.0
Portugal	Li-Ion_BESS	3	0.0
Portugal	Li-Ion_BESS	4	0.0
Portugal	Li-Ion_BESS	5	0.0
Portugal	Li-Ion_BESS	6	0.0
Portugal	Li-Ion_BESS	7	0.0
